date,songpu_flow_m3s,songpu_water_level_m,huangdu_flow_m3s,huangdu_water_level_m,huangdu_flow_m3s_abs,huangdu_flow_m3s_reverse_flag,huangdu_flow_m3s_3d_mean,huangdu_flow_m3s_7d_mean,songpu_flow_m3s_abs,songpu_flow_m3s_reverse_flag,songpu_flow_m3s_3d_mean,songpu_flow_m3s_7d_mean,huangdu_water_level_m_1d_diff,huangdu_water_level_m_3d_mean,songpu_water_level_m_1d_diff,songpu_water_level_m_3d_mean,songpu_flow_level_coupling,huangdu_flow_level_coupling
2024-05-22,386.0,2.46,7.65,2.63,7.65,0,23.616666666666664,31.949999999999996,386.0,0,460.3333333333333,670.9999999999999,0.009999999999999787,2.62,0.06999999999999984,2.4233333333333333,949.56,20.1195
2024-05-23,451.0,2.47,0.725,2.68,0.725,0,13.324999999999998,26.210714285714285,451.0,0,433.0,569.7142857142856,0.050000000000000266,2.643333333333333,0.010000000000000231,2.44,1113.97,1.943
2024-05-24,340.0,2.51,5.68,2.73,5.68,0,4.684999999999998,21.436428571428568,340.0,0,392.3333333333333,471.142857142857,0.04999999999999982,2.6799999999999997,0.03999999999999959,2.48,853.4,15.5064
2024-05-25,285.0,2.48,3.1,2.74,3.1,0,3.168333333333331,16.436428571428568,285.0,0,358.6666666666667,430.8571428571427,0.010000000000000231,2.716666666666667,-0.029999999999999805,2.486666666666667,706.8,8.494000000000002
2024-05-26,321.0,2.57,10.5,2.75,10.5,0,6.426666666666665,12.97928571428571,321.0,0,315.3333333333333,396.8571428571427,0.009999999999999787,2.74,0.08999999999999986,2.52,824.9699999999999,28.875
2024-05-27,177.0,2.53,3.22,2.75,3.22,0,5.606666666666665,8.924999999999995,177.0,0,261.0,345.9999999999999,0.0,2.7466666666666666,-0.040000000000000036,2.526666666666667,447.80999999999995,8.855
2024-05-28,422.0,2.7,6.71,2.8,6.71,0,6.809999999999998,5.36928571428571,422.0,0,306.6666666666667,340.2857142857142,0.04999999999999982,2.766666666666667,0.17000000000000037,2.6,1139.4,18.788
2024-05-29,480.0,2.6,24.6,2.78,24.6,0,11.509999999999998,7.790714285714282,480.0,0,359.6666666666667,353.71428571428567,-0.020000000000000018,2.776666666666667,-0.10000000000000009,2.61,1248.0,68.388
2024-05-30,486.0,2.56,32.4,2.74,32.4,0,21.236666666666665,12.315714285714282,486.0,0,462.6666666666667,358.71428571428567,-0.03999999999999959,2.7733333333333334,-0.040000000000000036,2.62,1244.16,88.776
2024-05-31,686.0,2.49,33.1,2.7,33.1,0,30.03333333333333,16.23285714285714,686.0,0,550.6666666666666,408.14285714285705,-0.040000000000000036,2.74,-0.06999999999999984,2.5500000000000003,1708.14,89.37
2024-06-01,652.0,2.48,26.9,2.73,26.9,0,30.8,19.63285714285714,652.0,0,608.0,460.5714285714285,0.029999999999999805,2.723333333333334,-0.010000000000000231,2.5100000000000002,1616.96,73.437
2024-06-02,671.0,2.49,36.1,2.7,36.1,0,32.03333333333333,23.289999999999996,671.0,0,669.6666666666666,510.5714285714285,-0.029999999999999805,2.7100000000000004,0.010000000000000231,2.486666666666667,1670.7900000000002,97.47000000000001
2024-06-03,662.0,2.42,42.3,2.69,42.3,0,35.099999999999994,28.872857142857136,662.0,0,661.6666666666666,579.8571428571428,-0.010000000000000231,2.7066666666666666,-0.07000000000000028,2.4633333333333334,1602.04,113.78699999999999
2024-06-04,365.0,2.46,34.0,2.7,34.0,0,37.46666666666666,32.771428571428565,365.0,0,566.0,571.7142857142857,0.010000000000000231,2.6966666666666668,0.040000000000000036,2.4566666666666666,897.9,91.80000000000001
2024-06-05,420.0,2.53,7.75,2.7,7.75,0,28.016666666666662,30.364285714285707,420.0,0,482.3333333333333,563.1428571428571,0.0,2.6966666666666668,0.06999999999999984,2.4699999999999998,1062.6,20.925
2024-06-06,491.0,2.57,-0.986,2.8,0.986,1,13.588,25.594857142857137,491.0,0,425.3333333333333,563.8571428571428,0.09999999999999964,2.733333333333334,0.040000000000000036,2.52,1261.87,-2.7607999999999997
2024-06-07,504.0,2.57,1.43,2.8,1.43,0,2.7313333333333305,21.070571428571423,504.0,0,471.6666666666667,537.8571428571428,0.0,2.766666666666666,0.0,2.556666666666666,1295.28,4.004
2024-06-08,337.0,2.58,8.15,2.8,8.15,0,2.8646666666666647,18.391999999999996,337.0,0,444.0,492.8571428571428,0.0,2.8,0.010000000000000231,2.5733333333333333,869.46,22.82
2024-06-09,396.0,2.56,7.74,2.79,7.74,0,5.773333333333331,14.340571428571424,396.0,0,412.3333333333333,453.5714285714285,-0.009999999999999787,2.7966666666666664,-0.020000000000000018,2.5700000000000003,1013.76,21.5946
2024-06-10,392.0,2.59,9.14,2.79,9.14,0,8.343333333333332,9.603428571428568,392.0,0,375.0,414.99999999999994,0.0,2.7933333333333334,0.029999999999999805,2.5766666666666667,1015.28,25.500600000000002
2024-06-11,432.0,2.54,6.39,2.77,6.39,0,7.756666666666664,5.659142857142854,432.0,0,406.6666666666667,424.5714285714285,-0.020000000000000018,2.783333333333333,-0.04999999999999982,2.563333333333333,1097.28,17.7003
2024-06-12,492.0,2.55,31.8,2.77,31.8,0,15.776666666666664,9.094857142857139,492.0,0,438.6666666666667,434.8571428571428,0.0,2.776666666666667,0.009999999999999787,2.56,1254.6,88.086
2024-06-13,483.0,2.52,33.7,2.72,33.7,0,23.963333333333328,14.049999999999997,483.0,0,469.0,433.71428571428567,-0.04999999999999982,2.7533333333333334,-0.029999999999999805,2.5366666666666666,1217.16,91.66400000000002
2024-06-14,531.0,2.51,38.6,2.72,38.6,0,34.699999999999996,19.359999999999996,531.0,0,502.0,437.5714285714285,0.0,2.736666666666667,-0.010000000000000231,2.526666666666667,1332.81,104.992
2024-06-15,536.0,2.47,40.9,2.67,40.9,0,37.73333333333333,24.038571428571426,536.0,0,516.6666666666666,465.99999999999994,-0.050000000000000266,2.7033333333333336,-0.03999999999999959,2.5,1323.92,109.20299999999999
2024-06-16,610.0,2.49,38.6,2.65,38.6,0,39.36666666666667,28.447142857142858,610.0,0,559.0,496.5714285714285,-0.020000000000000018,2.6799999999999997,0.020000000000000018,2.49,1518.9,102.29
2024-06-17,692.0,2.43,33.8,2.62,33.8,0,37.766666666666666,31.969999999999995,692.0,0,612.6666666666666,539.4285714285713,-0.029999999999999805,2.6466666666666665,-0.06000000000000005,2.4633333333333334,1681.5600000000002,88.556
2024-06-18,613.0,2.42,33.4,2.62,33.4,0,35.26666666666666,35.82857142857143,613.0,0,638.3333333333334,565.2857142857142,0.0,2.63,-0.010000000000000231,2.4466666666666668,1483.46,87.508
